PART_ID;PART_DESCRIPTION;Acting;Additional Feature;Application;Blow Characteristic;Body Breadth (mm);Body Height (mm);Body Length or Diameter (mm);Current Rating;Fuse Material;Fuse Size;JESD-609 Code;Joule-integral-Nom (J);LC Risk;Maximum AC Voltage Rating;Maximum DC Voltage Rating;Maximum Power Dissipation;Mounting;Mounting Feature;Number of Terminals;Operating Temperature-Max (Cel);Operating Temperature-Min (Cel);Physical Dimension;Pre-arcing time-Min (ms);Product Diameter;Product Length;Rated Breaking Capacity (A);Rated Current (A);Rated Voltage (V);Rated Voltage(AC) (V);Rated Voltage(DC) (V)
A927;Fuse Chip Very Fast Acting 0.16A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.16A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.16A;Ceramic;NANO;e4;0.0048J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.16A;125V;125V;125V
A928;Fuse Chip Very Fast Acting 0.2A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.2A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.2A;Ceramic;6.1 X 2.69mm;e0;0.0089J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.2A;125V;125V;125V
A929;Fuse Chip Very Fast Acting 0.2A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.2A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.2A;Ceramic;NANO;e4;0.0089J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.2A;125V;125V;125V
A930;Fuse Chip Very Fast Acting 0.2A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.2A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.2A;Ceramic;NANO;e4;0.0089J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.2A;125V;125V;125V
A931;Fuse Chip Very Fast Acting 0.25A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.25A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.25A;Ceramic;6.1 X 2.69mm;e0;0.0158J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.25A;125V;125V;125V
A932;Fuse Chip Very Fast Acting 0.25A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.25A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.25A;Ceramic;NANO;e4;0.0158J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.25A;125V;125V;125V
A933;Fuse Chip Very Fast Acting 0.25A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.25A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.25A;Ceramic;6.1 X 2.69mm;e0;0.0158J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.25A;125V;125V;125V
A934;Fuse Chip Very Fast Acting 0.25A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.25A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.25A;Ceramic;NANO;e4;0.0158J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.25A;125V;125V;125V
A935;;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;;;;;0.25A;Ceramic;6.1 X 2.69mm;;;;125V;125V;;Surface Mount;;2;;;;;;6.1mm;;;;;
A936;;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;;;;;0.315A;Ceramic;6.1 X 2.69mm;;;;125V;125V;;Surface Mount;;2;;;;;;6.1mm;;;;;
A937;Fuse Chip Very Fast Acting 0.315A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.315A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;3.15A;Ceramic;6.1 X 2.69mm;e0;1.92J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;3.15A;125V;125V;125V
A938;Fuse Chip Very Fast Acting 3.15A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.315A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.315A;Ceramic;NANO;e4;1.92J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;3.15A;125V;125V;125V
A939;Fuse Chip Very Fast Acting 0.315A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.315A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;3.15A;Ceramic;NANO;e4;1.92J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;3.15A;125V;125V;125V
A940;;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;;;;;3.15A;Ceramic;6.1 X 2.69mm;;;;125V;125V;;Surface Mount;;2;;;;;;6.1mm;;;;;
A941;;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;;;;;0.375A;Ceramic;6.1 X 2.69mm;;;;125V;125V;;Surface Mount;;2;;;;;;6.1mm;;;;;
A942;Fuse Chip Very Fast Acting 0.375A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.375A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.375A;Ceramic;6.1 X 2.69mm;e0;0.0425J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.375A;125V;125V;125V
A943;Fuse Chip Very Fast Acting 0.375A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.375A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.375A;Ceramic;NANO;e4;0.0425J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.375A;125V;125V;125V
A944;Fuse Chip Very Fast Acting 0.375A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.375A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.375A;Ceramic;6.1 X 2.69mm;e0;0.0425J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.375A;125V;125V;125V
A945;Fuse Chip Very Fast Acting 0.375A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.375A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.375A;Ceramic;NANO;e4;0.0425J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.375A;125V;125V;125V
A946;Fuse Chip Very Fast Acting 0.4A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.4A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.4A;Ceramic;6.1 X 2.69mm;e0;0.0484J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.4A;125V;125V;125V
A947;Fuse Chip Very Fast Acting 0.4A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.4A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.4A;Ceramic;NANO;e4;0.0484J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.4A;125V;125V;125V
A948;Fuse Chip Very Fast Acting 0.4A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.4A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.4A;Ceramic;NANO;e4;0.0484J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.4A;125V;125V;125V
A949;Fuse Chip Very Fast Acting 0.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.5A;Ceramic;6.1 X 2.69mm;e0;0.0795J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.5A;125V;125V;125V
A950;Fuse Chip Very Fast Acting 0.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.5A;Ceramic;NANO;e4;0.0795J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.5A;125V;125V;125V
A951;Fuse Chip Very Fast Acting 0.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.5A;Ceramic;6.1 X 2.69mm;e0;0.0795J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.5A;125V;125V;125V
A952;Fuse Chip Very Fast Acting 0.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.5A;Ceramic;NANO;e4;0.0795J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.5A;125V;125V;125V
A953;;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;;;;;0.5A;Ceramic;6.1 X 2.69mm;;;;125V;125V;;Surface Mount;;2;;;;;;6.1mm;;;;;
A954;Fuse Chip Very Fast Acting 0.63A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.63A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.63A;Ceramic;6.1 X 2.69mm;e0;0.143J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.63A;125V;125V;125V
A955;Fuse Chip Very Fast Acting 0.63A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.63A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.63A;Ceramic;NANO;e4;0.143J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.63A;125V;125V;125V
A956;Fuse Chip Very Fast Acting 0.63A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.63A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.63A;Ceramic;NANO;e4;0.143J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.63A;125V;125V;125V
A957;;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;;;;;0.75A;Ceramic;6.1 X 2.69mm;;;;125V;125V;;Surface Mount;;2;;;;;;6.1mm;;;;;
A958;Fuse Chip Very Fast Acting 0.75A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.75A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.75A;Ceramic;6.1 X 2.69mm;e0;0.185J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.75A;125V;125V;125V
A959;Fuse Chip Very Fast Acting 0.75A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.75A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.75A;Ceramic;NANO;e4;0.185J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.75A;125V;125V;125V
A960;Fuse Chip Very Fast Acting 0.75A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.75A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.75A;Ceramic;6.1 X 2.69mm;e0;0.185J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.75A;125V;125V;125V
A961;Fuse Chip Very Fast Acting 0.75A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.75A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.75A;Ceramic;NANO;e4;0.185J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.75A;125V;125V;125V
A962;Fuse Chip Very Fast Acting 0.8A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.8A;Ceramic;6.1 X 2.69mm;e0;0.271J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.8A;125V;125V;125V
A963;Fuse Chip Very Fast Acting 0.8A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.8A;Ceramic;NANO;e4;0.271J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.8A;125V;125V;125V
A964;Fuse Chip Very Fast Acting 0.8A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Fuse, Very Fast Blow, 0.8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Very Fast;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;VERY FAST;2.69mm;2.69mm;6.1mm;0.8A;Ceramic;NANO;e4;0.271J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;0.8A;125V;125V;125V
A965;Fuse Chip Slow Blow Acting 1A 125V SMD Solder Pad 2410 Ceramic CSA/PSE/UL Electric Fuse, Fast Blow, 1A, 125VAC, 125VDC, 50A (IR), Surface Mount;Slow Blow;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;FAST;2.69mm;6.1mm;2.69mm;1A;Ceramic;6.1 X 2.69mm;e0;1.98J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;2.69mm  x  2.69mm  x  6.1mm;;;6.1mm;50A;1A;;125V;125V
A966;;Slow Blow;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;;;;;1A;Ceramic;6.1 X 2.69mm;;;;125V;125V;;Surface Mount;;2;;;;;;6.1mm;;;;;
A967;Fuse Chip Slow Blow Acting 1A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Fuse, Time Lag Blow, 1A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Slow Blow;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;TIME LAG;2.69mm;2.69mm;6.1mm;1A;Ceramic;6.1 X 2.69mm;e4;1.98J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;1A;125V;125V;125V
A968;Fuse Chip Slow Blow Acting 1A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Fuse, Slow Blow, 1A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Slow Blow;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;SLOW;2.69mm;2.69mm;6.1mm;1A;Ceramic;6.1 X 2.69mm;e4;1.98J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;1.98ms;;6.1mm;50A;1A;125V;125V;125V
A969;Fuse Chip Slow Blow Acting 0.1A 125V SMD Solder Pad 2410 Ceramic T/R CSA Electric Fuse;Slow Blow;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;;;;;0.1A;Ceramic;6.1 X 2.69mm;;;Low;125V;125V;;Surface Mount;;2;;;;;;6.1mm;;;;;
A970;Fuse Chip Slow Blow Acting 1A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Fuse, Slow Blow, 1A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Slow Blow;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;SLOW;2.69mm;2.69mm;6.1mm;1A;Ceramic;6.1 X 2.69mm;e4;1.98J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;1.98ms;;6.1mm;50A;1A;125V;125V;125V
A971;Fuse Chip Slow Blow Acting 2A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Fuse, Time Lag Blow, 2A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Slow Blow;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;TIME LAG;2.69mm;2.69mm;6.1mm;2A;Ceramic;6.1 X 2.69mm;e4;8.2J;High;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;;;6.1mm;50A;2A;125V;125V;125V
A972;Fuse Chip Slow Blow Acting 2A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Fuse, Slow Blow, 2A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Slow Blow;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;SLOW;2.69mm;2.69mm;6.1mm;2A;Ceramic;6.1 X 2.69mm;e4;8.2J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;8.2ms;;6.1mm;50A;2A;125V;125V;125V
A973;Fuse Chip Slow Blow Acting 2A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Fuse;Slow Blow;;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;;;;;2A;Ceramic;6.1 X 2.69mm;;;Low;125V;125V;;Surface Mount;;2;;;;;;6.1mm;;;;;
A974;Fuse Chip Slow Blow Acting 2A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Fuse, Slow Blow, 2A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO;Slow Blow;RATED BREAKING CAPACITY AT 125 VDC: 50 A;Automotive|Battery Charging Circuit|Cooling Fan System|Networking|Power Supply|Telecommunication System;SLOW;2.69mm;2.69mm;6.1mm;2A;Ceramic;6.1 X 2.69mm;e4;8.2J;Low;125V;125V;;Surface Mount;SURFACE MOUNT;2;125Cel;-55Cel;6.1mm  x  2.69mm  x  2.69mm;8.2ms;;6.1mm;50A;2A;125V;125V;125V
